id,texto,classe
904,"preso homem suspeito de tentar estuprar e manter a mãe em cárcere privado. a polícia prendeu, na madrugada desta quarta-feira (12/12), um homem suspeito de manter a mãe, uma aposentada de 70 anos, em cárcere privado.",desgosto
1190,rússia diz ter direito de proteger seus cidadãos na ucrânia. ministério disse que autoridades de kiev não controlam situação. confrontos deixaram um morto em donetsk nesta quinta (13).,tristeza
1695,"incêndio florestal fecha museu getty em los angeles: funcionários foram retirados, e visitação foi interrompida. fogo consumiu 16 hectares de vegetação em apenas duas horas.",tristeza
994,"mães lactantes com nova gripe devem continuar amamentando: orientação é da breastfeeding network, que defende a lactação natural. se o bebê estiver com gripe, então o leite materno é o alimento ideal.",neutro
461,goleiro weverton elogia defesa atleticana após vitória no peru. setor era foco de preocupação por causa da lesão de manoel durante a semana e o retorno de cleberson após período de afastamento,neutro
210,polícia prende quatro após confronto com morte no leste da ucrânia. embates foram pior incidente desde queda do ex-presidente pró-rússia. homem de 22 anos morreu esfaqueado e outros 4 ficaram feridos.,tristeza
1759,"tecnologia em excesso contribui para insônia entre adolescentes, diz pesquisa: estudos foram realizados em universidades dos estados unidos. consumo de cafeína também contribui para distúrbios do sono.",tristeza
661,"lucro dos bancos cai 38,1% no primeiro trimestre, para r$ 7,5 bilhões: segundo bc, setor bancário lucrou r$ 12,2 bi no 1º trimestre de 2008. mesmo assim, autoridade monetária avalia que bancos são resistentes.",neutro
515,"ex-campeão mundial de boxe é baleado em porto rico. o ex-pugilista porto-riquenho hector ""macho"" camacho, campeão mundial em três categorias diferentes do boxe nas décadas de 80 e 90, foi baleado quando estava dentro de um carro nos arredores de san juan, capital de porto rico.",tristeza
1133,"eua: sentimento (preliminar) do consumidor cai a 79,9. o índice de confiança do consumidor medido pela reuters/universidade de michigan caiu para 79,9 em março, segundo dados preliminares, ante uma leitura final de 81,6 em fevereiro.",neutro
1433,"número de mortes por dengue sobe para 19 em ms, aponta saúde. segundo a secretaria, outros cinco óbitos estão sendo investigados. de 30 de dezembro a 26 de fevereiro, são 49.262 casos notificados.",medo
1154,petrobras anuncia mudança em divulgação de informações em blog: blog da empresa divulga questionamentos da imprensa e respostas. material agora só será divulgado no dia da publicação de reportagem.,neutro
883,homem vestido de ladrão é visto roubando supermercado na inglaterra. gatuno usou roupas características dos ladrões de desenho animado. polícia ainda não tem pistas dos dois suspeitos.,surpresa
735,estuprador de ônibus assusta e faz vítima chorar em delegacia no rio de janeiro. a mulher também relatou os 40 minutos de terror a uma rede de tv.,medo
1536,"médico desaparecido é encontrado em motel depois de 24h, diz polícia. profissional de são paulo estava sumido desde a madrugada de quinta (13). no quarto, os policiais encontraram várias garrafas de bebida alcoólica.",surpresa
1870,"pesquisadora mostra em sp que células-tronco podem atenuar as rugas: segundo pesquisa, célula-tronco do próprio paciente rejuvenesce a pele. efeito lembra o da toxina botulínica, mas sem paralisação muscular.",alegria
762,"cgd vai investigar envolvimento de pm em morte de vaqueiro, no ceará. francisco antônio farias foi encontrado morto após discussão com pm. pm cumpre prisão temporária em presídio militar.",medo
848,"palestinos e israelenses chegam a acordo sobre cessar-fogo em gaza. o governo de israel e o grupo hamas, que controla a faixa de gaza, chegaram a um acordo sobre o cessar-fogo na região, com início programado para o final da tarde de hoje (21).",alegria
1827,"currículo proposto por mec é ideia minha, diz paulo renato: estão reinventando o que já está inventado, disse o secretário de sp. segundo ele, as propostas constam de resolução de 1998 do cne.",neutro
306,"parentes e amigos de brasileiro desaparecido fazem manifestação no rio: economista desapareceu quando fazia trilha do monte mulanje, na áfrica. família pede mais recursos nas buscas ao carioca.",tristeza
23,turquia prende quatro suspeitos de ataque que matou 44 em casamento: noivos e clérigo que realizava a cerimônia estão entre as vítimas. governo descartou terrorismo e disse que trata-se de briga de família.,tristeza
1996,"pernambuco tem apenas 2,5% da área original de mata atlântica: ibama faz operação em serrarias para combater desmatamento ilegal. 25 estabelecimentos foram fechados e multas chegam a r$ 850 mil.",desgosto
170,"no ap, preso motorista de picaque que capotou com 10 pessoas. acidente na rodovia do curiaú matou adolescente de 15 anos. defesa diz que motorista cometeu crime culposo, sem a intenção de matar.",tristeza
1601,"mulher mata a mãe na frente das crianças em piraquara, na rmc. o bárbaro crime foi registrado no começo da madrugada desta sexta-feira (29), na casa da família.",tristeza
1613,ação nas praias da paraíba quer ajudar na preservação do peixe-boi. campanha que está abordando banhistas já passou por 28 praias. abordagem ensina como proceder ao encontrar animal encalhado.,alegria
1640,confrontos no mali deixam 36 mortos e 87 feridos. oito dos mortos são membros das forças de segurança malinesas. confrontos coincidiram com visita de primeiro-ministro à cidade de kidal.,tristeza
116,"pernilongo gordo do rio pinheiros demonstra evolução em tempo real: inseto maior não representa mais perigo à população, diz biólogo. resultado demonstra que larvas ajudam a indicar nível de poluição.",surpresa
238,crianças e porcos dividem espaço em abrigo no maranhão: leitão órfão vira mascote de desabrigados em parque de exposições de bacabal.,surpresa
1587,corante de doces e bebidas ajuda a tratar lesão da medula em ratos: bbg recuperou parte dos movimentos das patas. substância deixou animal temporariamente azul.,surpresa
1794,"após massacre em escola, alemanha endurece controle de armas: adolescente de 17 anos matou 15 pessoas em winnenden em março. nesta quinta (28), polícia mostrou armas apreendidas na baixa saxônia.",tristeza
420,"homem é flagrado viajando em panela gigante na índia. um homem foi flagrado nesta sexta-feira (8) viajando dentro de uma panela enorme que era transportada por um triciclo em uma estrada movimentada na cidade de ahmedabad, na índia.",surpresa
434,"música ajuda desenvolvimento de bebês prematuros, diz estudo: pesquisa canadense sugere que música reduz dores e estimula alimentação oral.",alegria
1920,"tarifas de água e esgoto aumentam 7,8% a partir dessa sexta-feira (6). reajuste será aplicado de forma linear sobre a tarifa vigente. aumento foi autorizado pela agersa no mês de abril deste ano.",neutro
607,ônibus espacial endeavour inicia volta para a terra: nave desacoplou às 14h26 da estação espacial internacional (iss). tripulação instalou equipamentos de pesquisa no complexo orbital.,neutro
332,atentado no paquistão mata oito pessoas: bomba explodiu no interior de um carro na província fronteira noroeste. outras 20 pessoas ficaram feridas.,tristeza
1141,exército chinês faz demonstração de habilidades em pequim: grupo comemora neste sábado seu 82º aniversário. demonstração envolveu golpes e armas.,neutro
186,"virose afeta dezenas de moradores de nova candelária, no rs. mais de 70 pessoas procuraram atendimento nos postos de saúde. município cancelou aulas para evitar que o surto aumente ainda mais.",medo
233,nasa flagra explosão solar ocorrida nesta quarta-feira. fenômeno liberou bilhões de toneladas de partículas no espaço.,surpresa
63,diabetes mata mais que aids e trânsito no brasil. dados do ministério da saúde divulgados nesta terça-feira (13) indicam que 54 mil brasileiros morreram em 2010 em decorrência do diabetes. isso significa que a doença matou quatro vezes mais do que a aids (12 mil óbitos) e superou o total de vítimas de trânsito (42 mil) no país.,tristeza
1792,nove estrangeiros são sequestrados no iêmen: governo diz que grupo rebelde xiita é autor do sequestro. conflitos na província já mataram milhares de pessoas.,medo
231,vice-presidente dos eua questiona vitória de ahmadinejad no irã: joe biden criticou repressão à liberdade de expressão. reeleição pode dificultar diálogo entre os dois países.,neutro
253,"japão desperdiçou bilhões após desastre, diz auditoria. cerca de um quarto dos us$ 148 bilhões gastos na reconstrução após o terremoto seguido de tsunami e desastre nuclear no japão",desgosto
178,japão é alvo de terremoto com pequenos danos. um terremoto na madrugada de sexta-feira no japão causou pequenos danos no sul do país e atrasou o cronograma dos trens.,desgosto
1037,"chuvas condenam 150 casas em duque de caxias. pelo menos 40 casas estão condenadas em duque de caxias, na baixada fluminense, por causa da enxurrada de quinta-feira (3), que matou duas pessoas na cidade.",tristeza
987,"pm ocupa bairro após protesto violento em sorocaba. a polícia militar ocupa desde o início da madrugada desta sexta-feira, 14, o bairro habiteto, na zona norte de sorocaba, após um protesto violento de moradores contra a morte de dois supostos assaltantes em confronto com policiais.",tristeza
1410,"pedreiro é flagrado no 7º andar de obra sem equipamento de segurança. vídeo registrou a situação arriscada em prédio de rio verde, go. construtora afirma que vai reforçar as orientações aos funcionários.",surpresa
466,"mãe atira bebê de sete meses de sacada de prédio e tenta fazer o mesmo com a filha de dois anos. presa por atirar a filha de sete meses da sacada de um prédio e tentar fazer o mesmo com a filha de dois anos em bento gonçalves, na serra gaúcha, a mãe disse à polícia que tomou essa atitude para salvar as crianças dos cachorros.",tristeza
134,"tensão deve baixar com reforma ministerial, diz carvalho. alvo do chamado ""blocão"" instalado na câmara dos deputados, carvalho foi convocado para prestar esclarecimentos sobre convênios de ongs e a explicar o patrocínio do governo a um evento do mst",neutro
820,pesquisadores da universidade de são paulo em bauru criam carne em pó: produto é destinado a pessoas que não podem mastigar. carne será 60% mais barata que suplementos de proteína.,alegria
